file,label
data\features\mel_spectrograms\fake\ai_790_0.npy,0
data\features\mel_spectrograms\fake\ai_00659_1.npy,0
data\features\mel_spectrograms\real\human_0689_0.npy,1
data\features\mel_spectrograms\fake\ai_528_1.npy,0
data\features\mel_spectrograms\real\human_0974_1.npy,1
data\features\mel_spectrograms\real\human_0078_0.npy,1
data\features\mel_spectrograms\real\21627_1.npy,1
data\features\mel_spectrograms\fake\ai_350_3.npy,0
data\features\mel_spectrograms\fake\ai_280_1.npy,0
data\features\mel_spectrograms\real\human_0781_1.npy,1
data\features\mel_spectrograms\fake\ai_19_2.npy,0
data\features\mel_spectrograms\real\human_0766_1.npy,1
data\features\mel_spectrograms\real\17033_1.npy,1
data\features\mel_spectrograms\fake\ai_00827_1.npy,0
data\features\mel_spectrograms\fake\ai_00731_1.npy,0
data\features\mel_spectrograms\fake\ai_72_0.npy,0
data\features\mel_spectrograms\real\human_0538_1.npy,1
data\features\mel_spectrograms\fake\ai_01082_2.npy,0
data\features\mel_spectrograms\fake\ai_237_2.npy,0
data\features\mel_spectrograms\fake\ai_00841_2.npy,0
data\features\mel_spectrograms\fake\ai_213_0.npy,0
data\features\mel_spectrograms\fake\ai_00945_1.npy,0
data\features\mel_spectrograms\real\8353_0.npy,1
data\features\mel_spectrograms\fake\ai_233_0.npy,0
data\features\mel_spectrograms\real\human_0747_1.npy,1
data\features\mel_spectrograms\fake\ai_973_0.npy,0
data\features\mel_spectrograms\fake\ai_267_3.npy,0
data\features\mel_spectrograms\real\19957_1.npy,1
data\features\mel_spectrograms\fake\ai_492_0.npy,0
data\features\mel_spectrograms\real\22957_1.npy,1
data\features\mel_spectrograms\fake\ai_00740_1.npy,0
data\features\mel_spectrograms\fake\ai_496_0.npy,0
data\features\mel_spectrograms\fake\ai_00475_1.npy,0
data\features\mel_spectrograms\real\human_0992_0.npy,1
data\features\mel_spectrograms\fake\ai_726_3.npy,0
data\features\mel_spectrograms\real\24505_1.npy,1
data\features\mel_spectrograms\fake\ai_378_2.npy,0
data\features\mel_spectrograms\real\14049_0.npy,1
data\features\mel_spectrograms\fake\ai_63_1.npy,0
data\features\mel_spectrograms\real\human_0151_0.npy,1
data\features\mel_spectrograms\fake\ai_00177_0.npy,0
data\features\mel_spectrograms\real\23656_0.npy,1
data\features\mel_spectrograms\real\human_0180_1.npy,1
data\features\mel_spectrograms\real\11681_1.npy,1
data\features\mel_spectrograms\fake\ai_00579_1.npy,0
data\features\mel_spectrograms\real\human_0592_1.npy,1
data\features\mel_spectrograms\real\human_0166_0.npy,1
data\features\mel_spectrograms\fake\ai_00490_0.npy,0
data\features\mel_spectrograms\fake\ai_249_1.npy,0
data\features\mel_spectrograms\real\human_0311_1.npy,1
data\features\mel_spectrograms\fake\ai_00265_0.npy,0
data\features\mel_spectrograms\real\20251_0.npy,1
data\features\mel_spectrograms\real\23315_0.npy,1
data\features\mel_spectrograms\fake\ai_01013_2.npy,0
data\features\mel_spectrograms\fake\ai_542_0.npy,0
data\features\mel_spectrograms\real\12436_1.npy,1
data\features\mel_spectrograms\real\human_0263_0.npy,1
data\features\mel_spectrograms\fake\ai_00871_1.npy,0
data\features\mel_spectrograms\fake\ai_00842_0.npy,0
data\features\mel_spectrograms\fake\ai_00227_1.npy,0
data\features\mel_spectrograms\fake\ai_00169_2.npy,0
data\features\mel_spectrograms\fake\ai_00027_2.npy,0
data\features\mel_spectrograms\fake\ai_198_1.npy,0
data\features\mel_spectrograms\fake\ai_223_1.npy,0
data\features\mel_spectrograms\fake\ai_688_3.npy,0
data\features\mel_spectrograms\fake\ai_01082_1.npy,0
data\features\mel_spectrograms\fake\ai_00607_0.npy,0
data\features\mel_spectrograms\fake\ai_182_0.npy,0
data\features\mel_spectrograms\real\434_0.npy,1
data\features\mel_spectrograms\fake\ai_00805_0.npy,0
data\features\mel_spectrograms\fake\ai_25_4.npy,0
data\features\mel_spectrograms\fake\ai_00626_1.npy,0
data\features\mel_spectrograms\real\human_0512_2.npy,1
data\features\mel_spectrograms\real\26130_1.npy,1
data\features\mel_spectrograms\real\19720_1.npy,1
data\features\mel_spectrograms\fake\ai_00270_0.npy,0
data\features\mel_spectrograms\fake\ai_618_0.npy,0
data\features\mel_spectrograms\fake\ai_00393_0.npy,0
data\features\mel_spectrograms\fake\ai_00784_0.npy,0
data\features\mel_spectrograms\fake\ai_00787_0.npy,0
data\features\mel_spectrograms\fake\ai_17_0.npy,0
data\features\mel_spectrograms\fake\ai_210_0.npy,0
data\features\mel_spectrograms\real\human_0950_1.npy,1
data\features\mel_spectrograms\fake\ai_512_3.npy,0
data\features\mel_spectrograms\fake\ai_00151_1.npy,0
data\features\mel_spectrograms\real\human_0435_0.npy,1
data\features\mel_spectrograms\real\human_0573_0.npy,1
data\features\mel_spectrograms\real\1934_0.npy,1
data\features\mel_spectrograms\fake\ai_196_0.npy,0
data\features\mel_spectrograms\fake\ai_00749_1.npy,0
data\features\mel_spectrograms\fake\ai_684_2.npy,0
data\features\mel_spectrograms\real\21274_1.npy,1
data\features\mel_spectrograms\real\16765_0.npy,1
data\features\mel_spectrograms\fake\ai_00039_1.npy,0
data\features\mel_spectrograms\fake\ai_00736_0.npy,0
data\features\mel_spectrograms\real\19612_0.npy,1
data\features\mel_spectrograms\real\182_0.npy,1
data\features\mel_spectrograms\fake\ai_537_3.npy,0
data\features\mel_spectrograms\real\human_0510_1.npy,1
data\features\mel_spectrograms\real\13539_0.npy,1
data\features\mel_spectrograms\fake\ai_448_1.npy,0
data\features\mel_spectrograms\fake\ai_180_1.npy,0
data\features\mel_spectrograms\fake\ai_00313_1.npy,0
data\features\mel_spectrograms\real\11452_1.npy,1
data\features\mel_spectrograms\fake\ai_917_2.npy,0
data\features\mel_spectrograms\fake\ai_439_1.npy,0
data\features\mel_spectrograms\fake\ai_76_1.npy,0
data\features\mel_spectrograms\fake\ai_918_1.npy,0
data\features\mel_spectrograms\fake\ai_00404_0.npy,0
data\features\mel_spectrograms\real\human_0821_1.npy,1
data\features\mel_spectrograms\fake\ai_00512_0.npy,0
data\features\mel_spectrograms\fake\ai_691_1.npy,0
data\features\mel_spectrograms\real\19627_1.npy,1
data\features\mel_spectrograms\real\human_0526_1.npy,1
data\features\mel_spectrograms\real\human_0571_1.npy,1
data\features\mel_spectrograms\fake\ai_70_3.npy,0
data\features\mel_spectrograms\fake\ai_00128_2.npy,0
data\features\mel_spectrograms\fake\ai_00556_0.npy,0
data\features\mel_spectrograms\real\17735_0.npy,1
data\features\mel_spectrograms\fake\ai_00032_0.npy,0
data\features\mel_spectrograms\real\4297_1.npy,1
data\features\mel_spectrograms\real\19612_1.npy,1
data\features\mel_spectrograms\real\9840_0.npy,1
data\features\mel_spectrograms\fake\ai_00063_0.npy,0
data\features\mel_spectrograms\fake\ai_64_3.npy,0
data\features\mel_spectrograms\fake\ai_440_2.npy,0
data\features\mel_spectrograms\fake\ai_253_0.npy,0
data\features\mel_spectrograms\real\human_0851_1.npy,1
data\features\mel_spectrograms\real\1600_1.npy,1
data\features\mel_spectrograms\fake\ai_00037_1.npy,0
data\features\mel_spectrograms\fake\ai_01029_0.npy,0
data\features\mel_spectrograms\real\human_0543_1.npy,1
data\features\mel_spectrograms\fake\ai_00660_0.npy,0
data\features\mel_spectrograms\fake\ai_873_0.npy,0
data\features\mel_spectrograms\fake\ai_597_0.npy,0
data\features\mel_spectrograms\fake\ai_363_2.npy,0
data\features\mel_spectrograms\fake\ai_528_2.npy,0
data\features\mel_spectrograms\real\13107_0.npy,1
data\features\mel_spectrograms\real\13843_1.npy,1
data\features\mel_spectrograms\real\human_0310_0.npy,1
data\features\mel_spectrograms\fake\ai_90_0.npy,0
data\features\mel_spectrograms\fake\ai_572_2.npy,0
data\features\mel_spectrograms\fake\ai_00092_0.npy,0
data\features\mel_spectrograms\fake\ai_01075_0.npy,0
data\features\mel_spectrograms\real\human_0403_1.npy,1
data\features\mel_spectrograms\fake\ai_772_0.npy,0
data\features\mel_spectrograms\fake\ai_613_0.npy,0
data\features\mel_spectrograms\real\23222_1.npy,1
data\features\mel_spectrograms\fake\ai_887_3.npy,0
data\features\mel_spectrograms\real\21225_0.npy,1
data\features\mel_spectrograms\fake\ai_534_1.npy,0
data\features\mel_spectrograms\fake\ai_214_1.npy,0
data\features\mel_spectrograms\fake\ai_00382_0.npy,0
data\features\mel_spectrograms\fake\ai_68_3.npy,0
data\features\mel_spectrograms\real\human_0024_1.npy,1
data\features\mel_spectrograms\real\human_0669_1.npy,1
data\features\mel_spectrograms\fake\ai_00340_0.npy,0
data\features\mel_spectrograms\fake\ai_01047_0.npy,0
data\features\mel_spectrograms\fake\ai_00575_1.npy,0
data\features\mel_spectrograms\fake\ai_624_2.npy,0
data\features\mel_spectrograms\fake\ai_00411_2.npy,0
data\features\mel_spectrograms\fake\ai_00688_1.npy,0
data\features\mel_spectrograms\real\17403_1.npy,1
data\features\mel_spectrograms\fake\ai_00737_1.npy,0
data\features\mel_spectrograms\fake\ai_00582_1.npy,0
data\features\mel_spectrograms\real\3336_0.npy,1
data\features\mel_spectrograms\fake\ai_00967_2.npy,0
data\features\mel_spectrograms\real\18549_1.npy,1
data\features\mel_spectrograms\fake\ai_00839_0.npy,0
data\features\mel_spectrograms\fake\ai_01085_0.npy,0
data\features\mel_spectrograms\fake\ai_00577_1.npy,0
data\features\mel_spectrograms\real\human_0551_1.npy,1
data\features\mel_spectrograms\fake\ai_00559_0.npy,0
data\features\mel_spectrograms\real\human_0175_0.npy,1
data\features\mel_spectrograms\fake\ai_658_0.npy,0
data\features\mel_spectrograms\fake\ai_212_1.npy,0
data\features\mel_spectrograms\real\human_0565_1.npy,1
data\features\mel_spectrograms\real\24711_1.npy,1
data\features\mel_spectrograms\fake\ai_791_0.npy,0
data\features\mel_spectrograms\fake\ai_00222_0.npy,0
data\features\mel_spectrograms\real\human_0916_0.npy,1
data\features\mel_spectrograms\fake\ai_181_0.npy,0
data\features\mel_spectrograms\fake\ai_558_0.npy,0
data\features\mel_spectrograms\real\human_0591_1.npy,1
data\features\mel_spectrograms\real\human_0905_1.npy,1
data\features\mel_spectrograms\fake\ai_673_0.npy,0
data\features\mel_spectrograms\fake\ai_00141_0.npy,0
data\features\mel_spectrograms\fake\ai_59_0.npy,0
data\features\mel_spectrograms\fake\ai_351_3.npy,0
data\features\mel_spectrograms\real\2108_1.npy,1
data\features\mel_spectrograms\fake\ai_193_2.npy,0
data\features\mel_spectrograms\real\human_0383_0.npy,1
data\features\mel_spectrograms\fake\ai_00309_0.npy,0
data\features\mel_spectrograms\fake\ai_01085_2.npy,0
data\features\mel_spectrograms\fake\ai_98_1.npy,0
data\features\mel_spectrograms\fake\ai_298_1.npy,0
data\features\mel_spectrograms\real\10556_0.npy,1
data\features\mel_spectrograms\fake\ai_241_3.npy,0
data\features\mel_spectrograms\fake\ai_751_0.npy,0
data\features\mel_spectrograms\real\12637_0.npy,1
data\features\mel_spectrograms\real\human_0634_0.npy,1
data\features\mel_spectrograms\real\human_0289_2.npy,1
data\features\mel_spectrograms\fake\ai_92_3.npy,0
data\features\mel_spectrograms\fake\ai_249_0.npy,0
data\features\mel_spectrograms\fake\ai_50_4.npy,0
data\features\mel_spectrograms\fake\ai_738_1.npy,0
data\features\mel_spectrograms\fake\ai_00601_0.npy,0
data\features\mel_spectrograms\fake\ai_638_0.npy,0
data\features\mel_spectrograms\real\human_0060_0.npy,1
data\features\mel_spectrograms\real\human_0088_0.npy,1
data\features\mel_spectrograms\fake\ai_873_3.npy,0
data\features\mel_spectrograms\fake\ai_43_0.npy,0
data\features\mel_spectrograms\real\human_0083_0.npy,1
data\features\mel_spectrograms\fake\ai_00460_0.npy,0
data\features\mel_spectrograms\fake\ai_497_2.npy,0
data\features\mel_spectrograms\fake\ai_00506_0.npy,0
data\features\mel_spectrograms\fake\ai_00071_2.npy,0
data\features\mel_spectrograms\fake\ai_917_1.npy,0
data\features\mel_spectrograms\real\13409_0.npy,1
data\features\mel_spectrograms\real\22772_1.npy,1
data\features\mel_spectrograms\real\human_0249_2.npy,1
data\features\mel_spectrograms\fake\ai_634_1.npy,0
data\features\mel_spectrograms\real\1074_0.npy,1
data\features\mel_spectrograms\real\14704_0.npy,1
data\features\mel_spectrograms\fake\ai_00447_1.npy,0
data\features\mel_spectrograms\real\5053_1.npy,1
data\features\mel_spectrograms\fake\ai_816_2.npy,0
data\features\mel_spectrograms\fake\ai_00602_0.npy,0
data\features\mel_spectrograms\fake\ai_00124_2.npy,0
data\features\mel_spectrograms\fake\ai_411_2.npy,0
data\features\mel_spectrograms\fake\ai_87_3.npy,0
data\features\mel_spectrograms\fake\ai_860_0.npy,0
data\features\mel_spectrograms\real\human_0808_0.npy,1
data\features\mel_spectrograms\real\17705_0.npy,1
data\features\mel_spectrograms\fake\ai_31_4.npy,0
data\features\mel_spectrograms\fake\ai_40_0.npy,0
data\features\mel_spectrograms\real\human_0762_1.npy,1
data\features\mel_spectrograms\fake\ai_20_3.npy,0
data\features\mel_spectrograms\real\human_0778_1.npy,1
data\features\mel_spectrograms\real\human_0165_1.npy,1
data\features\mel_spectrograms\fake\ai_252_1.npy,0
data\features\mel_spectrograms\fake\ai_00948_0.npy,0
data\features\mel_spectrograms\real\16027_0.npy,1
data\features\mel_spectrograms\real\24015_0.npy,1
data\features\mel_spectrograms\real\2915_1.npy,1
data\features\mel_spectrograms\real\human_0456_1.npy,1
data\features\mel_spectrograms\real\5145_0.npy,1
data\features\mel_spectrograms\real\human_0007_0.npy,1
data\features\mel_spectrograms\fake\ai_169_1.npy,0
data\features\mel_spectrograms\real\human_0089_1.npy,1
data\features\mel_spectrograms\fake\ai_00914_1.npy,0
data\features\mel_spectrograms\fake\ai_331_0.npy,0
data\features\mel_spectrograms\real\12330_1.npy,1
data\features\mel_spectrograms\real\human_0843_0.npy,1
data\features\mel_spectrograms\real\human_0954_0.npy,1
data\features\mel_spectrograms\fake\ai_559_0.npy,0
data\features\mel_spectrograms\real\human_0411_0.npy,1
data\features\mel_spectrograms\fake\ai_00148_1.npy,0
data\features\mel_spectrograms\fake\ai_00047_0.npy,0
data\features\mel_spectrograms\real\human_0478_0.npy,1
data\features\mel_spectrograms\fake\ai_464_1.npy,0
data\features\mel_spectrograms\fake\ai_00771_0.npy,0
data\features\mel_spectrograms\real\human_0726_1.npy,1
data\features\mel_spectrograms\fake\ai_00203_0.npy,0
data\features\mel_spectrograms\fake\ai_145_3.npy,0
data\features\mel_spectrograms\real\8792_1.npy,1
data\features\mel_spectrograms\real\human_0355_0.npy,1
data\features\mel_spectrograms\real\26853_0.npy,1
data\features\mel_spectrograms\real\1889_0.npy,1
data\features\mel_spectrograms\real\20772_1.npy,1
data\features\mel_spectrograms\real\human_0338_1.npy,1
data\features\mel_spectrograms\real\15158_0.npy,1
data\features\mel_spectrograms\fake\ai_01073_1.npy,0
data\features\mel_spectrograms\real\human_0063_0.npy,1
data\features\mel_spectrograms\real\6623_1.npy,1
data\features\mel_spectrograms\real\12482_0.npy,1
data\features\mel_spectrograms\fake\ai_00193_0.npy,0
data\features\mel_spectrograms\fake\ai_507_2.npy,0
data\features\mel_spectrograms\fake\ai_00149_0.npy,0
data\features\mel_spectrograms\fake\ai_102_3.npy,0
data\features\mel_spectrograms\fake\ai_158_2.npy,0
data\features\mel_spectrograms\fake\ai_00782_1.npy,0
data\features\mel_spectrograms\fake\ai_00092_1.npy,0
data\features\mel_spectrograms\real\4723_0.npy,1
data\features\mel_spectrograms\real\18519_1.npy,1
data\features\mel_spectrograms\fake\ai_00379_0.npy,0
data\features\mel_spectrograms\fake\ai_00170_1.npy,0
data\features\mel_spectrograms\fake\ai_419_2.npy,0
data\features\mel_spectrograms\real\16543_1.npy,1
data\features\mel_spectrograms\fake\ai_01085_1.npy,0
data\features\mel_spectrograms\real\human_0680_0.npy,1
data\features\mel_spectrograms\real\human_0318_1.npy,1
data\features\mel_spectrograms\real\9995_1.npy,1
data\features\mel_spectrograms\real\human_0791_1.npy,1
data\features\mel_spectrograms\fake\ai_338_1.npy,0
data\features\mel_spectrograms\real\18881_0.npy,1
data\features\mel_spectrograms\real\human_0043_2.npy,1
data\features\mel_spectrograms\fake\ai_00133_1.npy,0
data\features\mel_spectrograms\fake\ai_00261_0.npy,0
data\features\mel_spectrograms\real\14299_1.npy,1
data\features\mel_spectrograms\real\9425_0.npy,1
data\features\mel_spectrograms\fake\ai_608_0.npy,0
data\features\mel_spectrograms\real\human_0263_1.npy,1
data\features\mel_spectrograms\fake\ai_80_4.npy,0
data\features\mel_spectrograms\fake\ai_942_0.npy,0
data\features\mel_spectrograms\fake\ai_00616_0.npy,0
data\features\mel_spectrograms\real\human_0993_1.npy,1
data\features\mel_spectrograms\real\4858_0.npy,1
data\features\mel_spectrograms\fake\ai_00426_0.npy,0
data\features\mel_spectrograms\fake\ai_870_2.npy,0
data\features\mel_spectrograms\fake\ai_00353_2.npy,0
data\features\mel_spectrograms\fake\ai_562_1.npy,0
data\features\mel_spectrograms\fake\ai_00757_0.npy,0
data\features\mel_spectrograms\fake\ai_400_2.npy,0
data\features\mel_spectrograms\fake\ai_00877_0.npy,0
data\features\mel_spectrograms\real\14448_1.npy,1
data\features\mel_spectrograms\fake\ai_21_1.npy,0
data\features\mel_spectrograms\real\26711_1.npy,1
data\features\mel_spectrograms\real\8432_0.npy,1
data\features\mel_spectrograms\real\human_0299_0.npy,1
data\features\mel_spectrograms\fake\ai_544_0.npy,0
data\features\mel_spectrograms\real\24633_0.npy,1
data\features\mel_spectrograms\fake\ai_654_2.npy,0
data\features\mel_spectrograms\fake\ai_00705_1.npy,0
data\features\mel_spectrograms\real\13642_1.npy,1
data\features\mel_spectrograms\real\human_0981_1.npy,1
data\features\mel_spectrograms\real\2058_0.npy,1
data\features\mel_spectrograms\fake\ai_130_2.npy,0
data\features\mel_spectrograms\real\human_0657_1.npy,1
data\features\mel_spectrograms\fake\ai_494_0.npy,0
data\features\mel_spectrograms\fake\ai_00015_1.npy,0
data\features\mel_spectrograms\real\4805_0.npy,1
data\features\mel_spectrograms\fake\ai_555_0.npy,0
data\features\mel_spectrograms\fake\ai_902_1.npy,0
data\features\mel_spectrograms\fake\ai_520_3.npy,0
data\features\mel_spectrograms\real\3979_1.npy,1
data\features\mel_spectrograms\real\human_0104_0.npy,1
data\features\mel_spectrograms\fake\ai_00233_1.npy,0
data\features\mel_spectrograms\real\17932_1.npy,1
data\features\mel_spectrograms\fake\ai_501_0.npy,0
data\features\mel_spectrograms\fake\ai_689_1.npy,0
data\features\mel_spectrograms\fake\ai_405_2.npy,0
data\features\mel_spectrograms\real\11474_0.npy,1
data\features\mel_spectrograms\real\human_0724_1.npy,1
data\features\mel_spectrograms\fake\ai_754_3.npy,0
data\features\mel_spectrograms\fake\ai_698_1.npy,0
data\features\mel_spectrograms\real\human_0360_0.npy,1
data\features\mel_spectrograms\real\5043_1.npy,1
data\features\mel_spectrograms\fake\ai_704_0.npy,0
data\features\mel_spectrograms\fake\ai_00157_2.npy,0
data\features\mel_spectrograms\real\5221_1.npy,1
data\features\mel_spectrograms\fake\ai_00701_2.npy,0
data\features\mel_spectrograms\real\human_0837_1.npy,1
data\features\mel_spectrograms\real\13802_0.npy,1
data\features\mel_spectrograms\fake\ai_345_0.npy,0
data\features\mel_spectrograms\real\human_0540_0.npy,1
data\features\mel_spectrograms\real\human_0173_1.npy,1
